job_id,skill_name,in_taxonomy,district,industry,job_title,experience_required,salary_offered,posted_date,job_type
JOB_02591,SQL,True,Jalgaon,Healthcare,Full Stack Developer,8+ years,307255,2026-06-21,Part-time
JOB_02591,HTML/CSS,True,Jalgaon,Healthcare,Full Stack Developer,8+ years,307255,2026-06-21,Part-time
JOB_02592,Lab Testing,False,Beed,Healthcare,Medical Lab Technician,2-5 years,69049,2026-06-10,Part-time
JOB_02592,Equipment Operation,False,Beed,Healthcare,Medical Lab Technician,2-5 years,69049,2026-06-10,Part-time
JOB_02592,Safety,False,Beed,Healthcare,Medical Lab Technician,2-5 years,69049,2026-06-10,Part-time
JOB_02592,Quality Control,True,Beed,Healthcare,Medical Lab Technician,2-5 years,69049,2026-06-10,Part-time
JOB_02592,Sample Collection,False,Beed,Healthcare,Medical Lab Technician,2-5 years,69049,2026-06-10,Part-time
JOB_02593,LMS,False,Aurangabad,Energy,Training Coordinator,2-5 years,97492,2026-07-20,Internship
JOB_02593,Communication,False,Aurangabad,Energy,Training Coordinator,2-5 years,97492,2026-07-20,Internship
JOB_02593,Training Delivery,False,Aurangabad,Energy,Training Coordinator,2-5 years,97492,2026-07-20,Internship
JOB_02594,Emergency Care,True,Yavatmal,Manufacturing,Nurse,8+ years,469118,2026-08-20,Internship
JOB_02594,Patient Care,True,Yavatmal,Manufacturing,Nurse,8+ years,469118,2026-08-20,Internship
JOB_02594,Vital Signs,False,Yavatmal,Manufacturing,Nurse,8+ years,469118,2026-08-20,Internship
JOB_02594,Medication Administration,False,Yavatmal,Manufacturing,Nurse,8+ years,469118,2026-08-20,Internship
JOB_02595,WMS,False,Akola,Education,Warehouse Supervisor,8+ years,207808,2026-07-29,Contract
JOB_02595,Safety Standards,False,Akola,Education,Warehouse Supervisor,8+ years,207808,2026-07-29,Contract
JOB_02595,Team Leadership,False,Akola,Education,Warehouse Supervisor,8+ years,207808,2026-07-29,Contract
JOB_02595,Inventory Management,False,Akola,Education,Warehouse Supervisor,8+ years,207808,2026-07-29,Contract
JOB_02595,Logistics,False,Akola,Education,Warehouse Supervisor,8+ years,207808,2026-07-29,Contract
JOB_02596,WMS,False,Osmanabad,Pharmaceuticals,Warehouse Supervisor,Fresher,23365,2026-07-30,Contract
JOB_02596,Team Leadership,False,Osmanabad,Pharmaceuticals,Warehouse Supervisor,Fresher,23365,2026-07-30,Contract
JOB_02596,Logistics,False,Osmanabad,Pharmaceuticals,Warehouse Supervisor,Fresher,23365,2026-07-30,Contract
JOB_02597,Risk Assessment,True,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02597,SIEM,True,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02597,Compliance,False,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02597,Penetration Testing,True,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02597,Network Security,True,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02597,Firewall,False,Mumbai,Media & Entertainment,Cybersecurity Analyst,2-5 years,93599,2026-07-01,Full-time
JOB_02598,JIRA,False,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02598,Manual Testing,False,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02598,Agile,False,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02598,SQL,True,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02598,Selenium,False,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02598,Bug Tracking,False,Yavatmal,Logistics,Quality Analyst,0-2 years,57319,2026-08-01,Part-time
JOB_02599,Node.js,True,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02599,Git,False,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02599,REST API,True,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02599,SQL,True,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02599,React,True,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02599,MongoDB,True,Aurangabad,Telecommunications,Full Stack Developer,Fresher,34534,2026-07-06,Full-time
JOB_02600,Logistics,False,Osmanabad,Energy,Supply Chain Analyst,Fresher,33651,2026-06-08,Internship
JOB_02600,Data Analysis,True,Osmanabad,Energy,Supply Chain Analyst,Fresher,33651,2026-06-08,Internship
JOB_02600,Forecasting,False,Osmanabad,Energy,Supply Chain Analyst,Fresher,33651,2026-06-08,Internship
JOB_02600,Inventory Management,False,Osmanabad,Energy,Supply Chain Analyst,Fresher,33651,2026-06-08,Internship
JOB_02600,SAP,False,Osmanabad,Energy,Supply Chain Analyst,Fresher,33651,2026-06-08,Internship
JOB_02601,LMS,False,Ahmednagar,E-commerce,Training Coordinator,Fresher,31009,2026-08-20,Contract
JOB_02601,Communication,False,Ahmednagar,E-commerce,Training Coordinator,Fresher,31009,2026-08-20,Contract
JOB_02601,Curriculum Design,False,Ahmednagar,E-commerce,Training Coordinator,Fresher,31009,2026-08-20,Contract
JOB_02602,Assembly,False,Akola,Media & Entertainment,Fitter,0-2 years,42269,2026-06-17,Internship
JOB_02602,Maintenance,False,Akola,Media & Entertainment,Fitter,0-2 years,42269,2026-06-17,Internship
JOB_02602,Blueprint Reading,True,Akola,Media & Entertainment,Fitter,0-2 years,42269,2026-06-17,Internship
JOB_02603,Networking,False,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02603,GCP,True,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02603,Azure,True,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02603,AWS,True,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02603,Terraform,True,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02603,Linux,True,Aurangabad,E-commerce,Cloud Engineer,0-2 years,32417,2026-06-08,Contract
JOB_02604,Logistics,False,Pune,Education,Supply Chain Analyst,Fresher,26653,2026-06-17,Contract
JOB_02604,Data Analysis,True,Pune,Education,Supply Chain Analyst,Fresher,26653,2026-06-17,Contract
JOB_02604,SAP,False,Pune,Education,Supply Chain Analyst,Fresher,26653,2026-06-17,Contract
JOB_02604,Inventory Management,False,Pune,Education,Supply Chain Analyst,Fresher,26653,2026-06-17,Contract
JOB_02604,Forecasting,False,Pune,Education,Supply Chain Analyst,Fresher,26653,2026-06-17,Contract
JOB_02605,Medical Procedures,False,Nashik,Telecommunications,Nurse,0-2 years,52181,2026-07-01,Contract
JOB_02605,Emergency Care,True,Nashik,Telecommunications,Nurse,0-2 years,52181,2026-07-01,Contract
JOB_02605,Vital Signs,False,Nashik,Telecommunications,Nurse,0-2 years,52181,2026-07-01,Contract
JOB_02605,Medication Administration,False,Nashik,Telecommunications,Nurse,0-2 years,52181,2026-07-01,Contract
JOB_02605,Patient Care,True,Nashik,Telecommunications,Nurse,0-2 years,52181,2026-07-01,Contract
JOB_02606,JavaScript,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02606,Node.js,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02606,React,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02606,REST API,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02606,MongoDB,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02606,SQL,True,Nagpur,Telecommunications,Full Stack Developer,8+ years,394278,2026-07-24,Contract
JOB_02607,Content Marketing,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02607,Social Media Marketing,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02607,SEO,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02607,Google Analytics,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02607,Email Marketing,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02607,SEM,True,Chandrapur,Healthcare,Digital Marketing Executive,8+ years,420323,2026-08-31,Contract
JOB_02608,Safety,False,Nagpur,Manufacturing,Technician,Fresher,18042,2026-08-22,Part-time
JOB_02608,Troubleshooting,False,Nagpur,Manufacturing,Technician,Fresher,18042,2026-08-22,Part-time
JOB_02608,Electrical Systems,False,Nagpur,Manufacturing,Technician,Fresher,18042,2026-08-22,Part-time
JOB_02608,Equipment Maintenance,False,Nagpur,Manufacturing,Technician,Fresher,18042,2026-08-22,Part-time
JOB_02609,Power BI,True,Dhule,IT Services,Data Analyst,0-2 years,40555,2026-08-08,Internship
JOB_02609,Statistics,False,Dhule,IT Services,Data Analyst,0-2 years,40555,2026-08-08,Internship
JOB_02609,Pandas,False,Dhule,IT Services,Data Analyst,0-2 years,40555,2026-08-08,Internship
JOB_02610,Forecasting,False,Pune,Media & Entertainment,Supply Chain Analyst,8+ years,471979,2026-08-14,Part-time
JOB_02610,SAP,False,Pune,Media & Entertainment,Supply Chain Analyst,8+ years,471979,2026-08-14,Part-time
JOB_02610,Inventory Management,False,Pune,Media & Entertainment,Supply Chain Analyst,8+ years,471979,2026-08-14,Part-time
JOB_02611,REST API,True,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02611,MongoDB,True,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02611,Git,False,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02611,React,True,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02611,Node.js,True,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02611,JavaScript,True,Chandrapur,Banking & Finance,Full Stack Developer,2-5 years,51035,2026-06-27,Contract
JOB_02612,Cash Handling,False,Solapur,E-commerce,Retail Associate,Fresher,19879,2026-07-14,Contract
JOB_02612,Communication,False,Solapur,E-commerce,Retail Associate,Fresher,19879,2026-07-14,Contract
JOB_02612,Sales,False,Solapur,E-commerce,Retail Associate,Fresher,19879,2026-07-14,Contract
JOB_02612,Inventory Management,False,Solapur,E-commerce,Retail Associate,Fresher,19879,2026-07-14,Contract
JOB_02612,Customer Service,False,Solapur,E-commerce,Retail Associate,Fresher,19879,2026-07-14,Contract
JOB_02613,NLP,True,Beed,FMCG,Machine Learning Engineer,5-8 years,206552,2026-08-05,Contract
JOB_02613,Scikit-learn,False,Beed,FMCG,Machine Learning Engineer,5-8 years,206552,2026-08-05,Contract
JOB_02613,SQL,True,Beed,FMCG,Machine Learning Engineer,5-8 years,206552,2026-08-05,Contract
JOB_02613,Deep Learning,True,Beed,FMCG,Machine Learning Engineer,5-8 years,206552,2026-08-05,Contract
JOB_02614,Google Analytics,True,Parbhani,Energy,Digital Marketing Executive,8+ years,476024,2026-07-09,Contract
JOB_02614,Content Marketing,True,Parbhani,Energy,Digital Marketing Executive,8+ years,476024,2026-07-09,Contract
JOB_02614,SEM,True,Parbhani,Energy,Digital Marketing Executive,8+ years,476024,2026-07-09,Contract
JOB_02614,Social Media Marketing,True,Parbhani,Energy,Digital Marketing Executive,8+ years,476024,2026-07-09,Contract
JOB_02614,Email Marketing,True,Parbhani,Energy,Digital Marketing Executive,8+ years,476024,2026-07-09,Contract
JOB_02615,Copywriting,False,Amravati,Healthcare,Content Writer,8+ years,411484,2026-07-27,Part-time
JOB_02615,WordPress,False,Amravati,Healthcare,Content Writer,8+ years,411484,2026-07-27,Part-time
JOB_02615,Research,False,Amravati,Healthcare,Content Writer,8+ years,411484,2026-07-27,Part-time
JOB_02616,NLP,True,Aurangabad,FMCG,Machine Learning Engineer,Fresher,27289,2026-08-01,Internship
JOB_02616,SQL,True,Aurangabad,FMCG,Machine Learning Engineer,Fresher,27289,2026-08-01,Internship
JOB_02616,Deep Learning,True,Aurangabad,FMCG,Machine Learning Engineer,Fresher,27289,2026-08-01,Internship
JOB_02617,QuickBooks,False,Nagpur,Construction,Accountant,8+ years,327398,2026-06-11,Contract
JOB_02617,Excel,False,Nagpur,Construction,Accountant,8+ years,327398,2026-06-11,Contract
JOB_02617,Taxation,False,Nagpur,Construction,Accountant,8+ years,327398,2026-06-11,Contract
JOB_02617,Financial Reporting,False,Nagpur,Construction,Accountant,8+ years,327398,2026-06-11,Contract
JOB_02618,Circuit Design,True,Aurangabad,Media & Entertainment,Electrician,5-8 years,160398,2026-07-04,Contract
JOB_02618,Troubleshooting,False,Aurangabad,Media & Entertainment,Electrician,5-8 years,160398,2026-07-04,Contract
JOB_02618,Electrical Wiring,False,Aurangabad,Media & Entertainment,Electrician,5-8 years,160398,2026-07-04,Contract
JOB_02619,Copywriting,False,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02619,Editing,False,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02619,WordPress,False,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02619,SEO,True,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02619,Content Writing,False,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02619,Research,False,Amravati,Retail,Content Writer,Fresher,23699,2026-07-24,Internship
JOB_02620,Medication Administration,False,Yavatmal,Construction,Nurse,2-5 years,50279,2026-08-29,Contract
JOB_02620,Vital Signs,False,Yavatmal,Construction,Nurse,2-5 years,50279,2026-08-29,Contract
JOB_02620,Emergency Care,True,Yavatmal,Construction,Nurse,2-5 years,50279,2026-08-29,Contract
JOB_02620,Medical Procedures,False,Yavatmal,Construction,Nurse,2-5 years,50279,2026-08-29,Contract
JOB_02621,Inventory Management,False,Dhule,Construction,Pharmacy Assistant,0-2 years,39079,2026-07-13,Part-time
JOB_02621,Pharmacy Software,False,Dhule,Construction,Pharmacy Assistant,0-2 years,39079,2026-07-13,Part-time
JOB_02621,Customer Service,False,Dhule,Construction,Pharmacy Assistant,0-2 years,39079,2026-07-13,Part-time
JOB_02621,Medication Dispensing,False,Dhule,Construction,Pharmacy Assistant,0-2 years,39079,2026-07-13,Part-time
JOB_02622,Statistics,False,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02622,SQL,True,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02622,Excel,False,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02622,NumPy,False,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02622,Pandas,False,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02622,Python,True,Ahmednagar,Education,Data Analyst,2-5 years,58054,2026-07-29,Full-time
JOB_02623,JIRA,False,Chandrapur,Logistics,Quality Analyst,5-8 years,113293,2026-08-04,Full-time
JOB_02623,Manual Testing,False,Chandrapur,Logistics,Quality Analyst,5-8 years,113293,2026-08-04,Full-time
JOB_02623,Selenium,False,Chandrapur,Logistics,Quality Analyst,5-8 years,113293,2026-08-04,Full-time
JOB_02624,Mechanical Fitting,False,Nanded,Manufacturing,Fitter,Fresher,22714,2026-08-07,Contract
JOB_02624,Precision Tools,False,Nanded,Manufacturing,Fitter,Fresher,22714,2026-08-07,Contract
JOB_02624,Blueprint Reading,True,Nanded,Manufacturing,Fitter,Fresher,22714,2026-08-07,Contract
JOB_02624,Assembly,False,Nanded,Manufacturing,Fitter,Fresher,22714,2026-08-07,Contract
JOB_02624,Maintenance,False,Nanded,Manufacturing,Fitter,Fresher,22714,2026-08-07,Contract
JOB_02625,Circuit Design,True,Beed,Healthcare,Electrician,Fresher,28459,2026-08-09,Internship
JOB_02625,Troubleshooting,False,Beed,Healthcare,Electrician,Fresher,28459,2026-08-09,Internship
JOB_02625,Equipment Maintenance,False,Beed,Healthcare,Electrician,Fresher,28459,2026-08-09,Internship
JOB_02626,Maintenance,False,Sangli,Healthcare,Fitter,Fresher,28179,2026-08-30,Full-time
JOB_02626,Mechanical Fitting,False,Sangli,Healthcare,Fitter,Fresher,28179,2026-08-30,Full-time
JOB_02626,Assembly,False,Sangli,Healthcare,Fitter,Fresher,28179,2026-08-30,Full-time
JOB_02627,Sample Collection,False,Pune,Manufacturing,Medical Lab Technician,5-8 years,170063,2026-07-22,Contract
JOB_02627,Lab Testing,False,Pune,Manufacturing,Medical Lab Technician,5-8 years,170063,2026-07-22,Contract
JOB_02627,Equipment Operation,False,Pune,Manufacturing,Medical Lab Technician,5-8 years,170063,2026-07-22,Contract
JOB_02628,Quality Control,True,Latur,Manufacturing,Medical Lab Technician,5-8 years,147235,2026-07-22,Internship
JOB_02628,Lab Testing,False,Latur,Manufacturing,Medical Lab Technician,5-8 years,147235,2026-07-22,Internship
JOB_02628,Equipment Operation,False,Latur,Manufacturing,Medical Lab Technician,5-8 years,147235,2026-07-22,Internship
JOB_02629,Project Management,True,Jalgaon,Manufacturing,Project Coordinator,Fresher,30859,2026-07-05,Full-time
JOB_02629,Documentation,False,Jalgaon,Manufacturing,Project Coordinator,Fresher,30859,2026-07-05,Full-time
JOB_02629,Agile,False,Jalgaon,Manufacturing,Project Coordinator,Fresher,30859,2026-07-05,Full-time
JOB_02629,Coordination,False,Jalgaon,Manufacturing,Project Coordinator,Fresher,30859,2026-07-05,Full-time
JOB_02630,Excel,False,Nagpur,Automotive,Data Analyst,5-8 years,219478,2026-07-30,Part-time
JOB_02630,Python,True,Nagpur,Automotive,Data Analyst,5-8 years,219478,2026-07-30,Part-time
JOB_02630,Power BI,True,Nagpur,Automotive,Data Analyst,5-8 years,219478,2026-07-30,Part-time
JOB_02630,Tableau,True,Nagpur,Automotive,Data Analyst,5-8 years,219478,2026-07-30,Part-time
JOB_02631,AWS,True,Chandrapur,Energy,Cloud Engineer,2-5 years,66549,2026-07-10,Part-time
JOB_02631,GCP,True,Chandrapur,Energy,Cloud Engineer,2-5 years,66549,2026-07-10,Part-time
JOB_02631,Azure,True,Chandrapur,Energy,Cloud Engineer,2-5 years,66549,2026-07-10,Part-time
JOB_02631,Terraform,True,Chandrapur,Energy,Cloud Engineer,2-5 years,66549,2026-07-10,Part-time
JOB_02632,HTML/CSS,True,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02632,Figma,True,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02632,Adobe XD,False,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02632,User Research,False,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02632,Wireframing,False,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02632,Prototyping,False,Ahmednagar,Manufacturing,UI/UX Designer,5-8 years,122661,2026-07-14,Contract
JOB_02633,Agile,False,Aurangabad,Logistics,Software Developer,5-8 years,136397,2026-08-29,Internship
JOB_02633,JavaScript,True,Aurangabad,Logistics,Software Developer,5-8 years,136397,2026-08-29,Internship
JOB_02633,Java,True,Aurangabad,Logistics,Software Developer,5-8 years,136397,2026-08-29,Internship
JOB_02633,SQL,True,Aurangabad,Logistics,Software Developer,5-8 years,136397,2026-08-29,Internship
JOB_02633,Git,False,Aurangabad,Logistics,Software Developer,5-8 years,136397,2026-08-29,Internship
JOB_02634,Communication,False,Raigad,E-commerce,Teacher,5-8 years,193387,2026-06-09,Internship
JOB_02634,Lesson Planning,False,Raigad,E-commerce,Teacher,5-8 years,193387,2026-06-09,Internship
JOB_02634,Assessment,False,Raigad,E-commerce,Teacher,5-8 years,193387,2026-06-09,Internship
JOB_02634,Curriculum Development,False,Raigad,E-commerce,Teacher,5-8 years,193387,2026-06-09,Internship
JOB_02635,QuickBooks,False,Mumbai,Logistics,Accountant,8+ years,243636,2026-06-07,Full-time
JOB_02635,Tally,False,Mumbai,Logistics,Accountant,8+ years,243636,2026-06-07,Full-time
JOB_02635,Excel,False,Mumbai,Logistics,Accountant,8+ years,243636,2026-06-07,Full-time
JOB_02636,HRMS,False,Amravati,Healthcare,HR Coordinator,8+ years,208754,2026-06-16,Contract
JOB_02636,Payroll,False,Amravati,Healthcare,HR Coordinator,8+ years,208754,2026-06-16,Contract
JOB_02636,Compliance,False,Amravati,Healthcare,HR Coordinator,8+ years,208754,2026-06-16,Contract
JOB_02636,Communication,False,Amravati,Healthcare,HR Coordinator,8+ years,208754,2026-06-16,Contract
JOB_02636,Recruitment,False,Amravati,Healthcare,HR Coordinator,8+ years,208754,2026-06-16,Contract
JOB_02637,HTML/CSS,True,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02637,MongoDB,True,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02637,JavaScript,True,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02637,Git,False,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02637,Node.js,True,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02637,REST API,True,Osmanabad,Banking & Finance,Full Stack Developer,8+ years,276168,2026-08-22,Part-time
JOB_02638,Linux,True,Solapur,Construction,DevOps Engineer,2-5 years,64466,2026-06-23,Part-time
JOB_02638,Python,True,Solapur,Construction,DevOps Engineer,2-5 years,64466,2026-06-23,Part-time
JOB_02638,CI/CD,True,Solapur,Construction,DevOps Engineer,2-5 years,64466,2026-06-23,Part-time
JOB_02638,Kubernetes,True,Solapur,Construction,DevOps Engineer,2-5 years,64466,2026-06-23,Part-time
JOB_02638,Ansible,False,Solapur,Construction,DevOps Engineer,2-5 years,64466,2026-06-23,Part-time
JOB_02639,Python,True,Nagpur,Manufacturing,Data Analyst,2-5 years,79013,2026-08-11,Internship
JOB_02639,Pandas,False,Nagpur,Manufacturing,Data Analyst,2-5 years,79013,2026-08-11,Internship
JOB_02639,Excel,False,Nagpur,Manufacturing,Data Analyst,2-5 years,79013,2026-08-11,Internship
JOB_02639,NumPy,False,Nagpur,Manufacturing,Data Analyst,2-5 years,79013,2026-08-11,Internship
JOB_02639,Tableau,True,Nagpur,Manufacturing,Data Analyst,2-5 years,79013,2026-08-11,Internship
JOB_02640,Inventory Management,False,Kolhapur,Healthcare,Warehouse Supervisor,0-2 years,49137,2026-06-07,Part-time
JOB_02640,Logistics,False,Kolhapur,Healthcare,Warehouse Supervisor,0-2 years,49137,2026-06-07,Part-time
JOB_02640,Team Leadership,False,Kolhapur,Healthcare,Warehouse Supervisor,0-2 years,49137,2026-06-07,Part-time
JOB_02641,Inventory Management,False,Mumbai,Banking & Finance,Retail Associate,Fresher,16081,2026-06-15,Full-time
JOB_02641,Sales,False,Mumbai,Banking & Finance,Retail Associate,Fresher,16081,2026-06-15,Full-time
JOB_02641,Cash Handling,False,Mumbai,Banking & Finance,Retail Associate,Fresher,16081,2026-06-15,Full-time
JOB_02641,Communication,False,Mumbai,Banking & Finance,Retail Associate,Fresher,16081,2026-06-15,Full-time
JOB_02642,Agile,False,Chandrapur,Banking & Finance,Software Developer,2-5 years,72232,2026-06-26,Part-time
JOB_02642,Microservices,False,Chandrapur,Banking & Finance,Software Developer,2-5 years,72232,2026-06-26,Part-time
JOB_02642,REST API,True,Chandrapur,Banking & Finance,Software Developer,2-5 years,72232,2026-06-26,Part-time
JOB_02642,Git,False,Chandrapur,Banking & Finance,Software Developer,2-5 years,72232,2026-06-26,Part-time
JOB_02643,Safety,False,Raigad,Banking & Finance,Medical Lab Technician,8+ years,438033,2026-07-18,Internship
JOB_02643,Equipment Operation,False,Raigad,Banking & Finance,Medical Lab Technician,8+ years,438033,2026-07-18,Internship
JOB_02643,Sample Collection,False,Raigad,Banking & Finance,Medical Lab Technician,8+ years,438033,2026-07-18,Internship
JOB_02643,Lab Testing,False,Raigad,Banking & Finance,Medical Lab Technician,8+ years,438033,2026-07-18,Internship
JOB_02644,Power BI,True,Satara,Logistics,Data Analyst,2-5 years,57498,2026-06-09,Contract
JOB_02644,Python,True,Satara,Logistics,Data Analyst,2-5 years,57498,2026-06-09,Contract
JOB_02644,Statistics,False,Satara,Logistics,Data Analyst,2-5 years,57498,2026-06-09,Contract
JOB_02644,Pandas,False,Satara,Logistics,Data Analyst,2-5 years,57498,2026-06-09,Contract
JOB_02645,Social Media Marketing,True,Satara,Healthcare,Digital Marketing Executive,5-8 years,198511,2026-07-30,Full-time
JOB_02645,Content Marketing,True,Satara,Healthcare,Digital Marketing Executive,5-8 years,198511,2026-07-30,Full-time
JOB_02645,SEM,True,Satara,Healthcare,Digital Marketing Executive,5-8 years,198511,2026-07-30,Full-time
JOB_02646,TIG Welding,False,Raigad,IT Services,Welder,2-5 years,93784,2026-06-23,Contract
JOB_02646,Blueprint Reading,True,Raigad,IT Services,Welder,2-5 years,93784,2026-06-23,Contract
JOB_02646,MIG Welding,False,Raigad,IT Services,Welder,2-5 years,93784,2026-06-23,Contract
JOB_02646,Arc Welding,False,Raigad,IT Services,Welder,2-5 years,93784,2026-06-23,Contract
JOB_02647,REST API,True,Dhule,IT Services,Software Developer,5-8 years,211510,2026-08-17,Internship
JOB_02647,Java,True,Dhule,IT Services,Software Developer,5-8 years,211510,2026-08-17,Internship
JOB_02647,Python,True,Dhule,IT Services,Software Developer,5-8 years,211510,2026-08-17,Internship
JOB_02647,SQL,True,Dhule,IT Services,Software Developer,5-8 years,211510,2026-08-17,Internship
JOB_02647,JavaScript,True,Dhule,IT Services,Software Developer,5-8 years,211510,2026-08-17,Internship
JOB_02648,Assembly,False,Ahmednagar,FMCG,Fitter,0-2 years,53580,2026-07-01,Full-time
JOB_02648,Mechanical Fitting,False,Ahmednagar,FMCG,Fitter,0-2 years,53580,2026-07-01,Full-time
JOB_02648,Maintenance,False,Ahmednagar,FMCG,Fitter,0-2 years,53580,2026-07-01,Full-time
JOB_02649,Arc Welding,False,Ahmednagar,Automotive,Welder,0-2 years,55628,2026-08-29,Part-time
JOB_02649,TIG Welding,False,Ahmednagar,Automotive,Welder,0-2 years,55628,2026-08-29,Part-time
JOB_02649,Safety Standards,False,Ahmednagar,Automotive,Welder,0-2 years,55628,2026-08-29,Part-time
JOB_02649,Blueprint Reading,True,Ahmednagar,Automotive,Welder,0-2 years,55628,2026-08-29,Part-time
JOB_02649,MIG Welding,False,Ahmednagar,Automotive,Welder,0-2 years,55628,2026-08-29,Part-time
JOB_02650,Logistics,False,Yavatmal,Telecommunications,Supply Chain Analyst,5-8 years,221881,2026-07-04,Full-time
JOB_02650,Data Analysis,True,Yavatmal,Telecommunications,Supply Chain Analyst,5-8 years,221881,2026-07-04,Full-time
JOB_02650,Inventory Management,False,Yavatmal,Telecommunications,Supply Chain Analyst,5-8 years,221881,2026-07-04,Full-time
